Blocks (Y, X), N, S, E, W, P, D
1_1,-99.9,-1.99777424667392,-1.99771865601613,-99.9,0,0
1_2,-99.9,-1.99643379167848,-1.99665699414135,-1.99678879265467,0,0
1_3,-99.9,-1.99584060709999,-1.99638483440017,-1.99606461771649,0,0
1_4,-99.9,-1.99611004129862,-1.99631824904956,-1.99596143794065,0,0
1_5,-99.9,-1.99624933903412,-99.9,-1.99707526584466,0,0
2_1,-1.99670330873259,-1.9961379033225,-1.99614204126797,-99.9,0,0
2_2,-1.99550986090227,-1.99451562330112,-1.99521708912708,-1.99474115817084,0,0
2_3,-1.99586312099461,-1.99453461572227,-1.99498598001944,-1.99515896872174,0,0
2_4,-1.99470766798122,-1.99436232249043,-1.99432584572395,-1.99461563490454,0,0
2_5,-1.99383438173337,-1.9944753308961,-99.9,-1.99355106123871,12.0043431641488,0
3_1,-1.99422205565029,-1.99376924112564,-1.9939290548572,-99.9,0,0
3_2,-1.99058277508872,-1.99179869717302,-1.99100212766143,-1.99136252779241,12.0051204453803,0
3_3,-1.99494191658176,-1.99438908807028,-1.99370358576337,-1.99402806235108,0,0
3_4,-1.9929319457695,-1.99273087361374,-1.99301061731519,-1.99374856253318,12.005742926356,0
3_5,-1.99374437037606,-1.99374356778736,-99.9,-1.99338297738516,0,0
4_1,-1.99115041024912,-1.99116803684873,-1.99073597484123,-99.9,12.0069504368891,0
4_2,-1.99103997280952,-1.99192704148253,-1.99117865131237,-1.99089298103484,0,0
4_3,-1.99157279311198,-1.99089048379009,-1.99119685940805,-1.99088116364046,12.0052801911131,0
4_4,-1.9925839097147,-1.993413585488,-1.99214685460102,-1.99162641202254,0,0
4_5,-1.99312342306501,-1.99373631378894,-99.9,-1.99353751114711,12.005352909976,0
5_1,-1.99049281219294,-99.9,-1.99162104703378,-99.9,0,0
5_2,-1.99141996681314,-99.9,-1.99246115130595,-1.99132576563853,12.009169261381,0
5_3,-1.99358450492321,-99.9,-1.99379334895072,-1.99370314765732,0,0
5_4,-1.9940348904089,-99.9,-1.99376917533574,-1.99416094887631,0,0
5_5,-1.99529070870728,-99.9,-99.9,-1.99544947943512,0,0


1_1,-99.9,-1.98729597210489,-1.98783956353954,-99.9,0,0
1_2,-99.9,-1.98863653304032,-1.98863809563447,-1.9887557196218,0,12.0139599069097
1_3,-99.9,-1.98972811542339,-1.98909854213945,-1.98861069354561,0,0
1_4,-99.9,-1.9877864074045,-1.98422883079054,-1.98884289995599,0,11.9980174987132
1_5,-99.9,-1.98691345983614,-99.9,-1.9845334339008,0,0
2_1,-1.98560103413865,-1.98781505785078,-1.98729054591685,-99.9,0,12.0106630262125
2_2,-1.99063629811756,-1.98806347356787,-1.9891685092685,-1.98837701509944,0,0
2_3,-1.9906937483139,-1.99072540780392,-1.98847385349075,-1.98939580691947,0,6.13915568010209
2_4,-1.98842254540606,-1.98991799742295,-1.98946871305785,-1.98897985477447,0,0
2_5,-1.98578307001059,-1.99020957936097,-99.9,-1.98913161069149,0,12.0077805373419
3_1,-1.98992672658965,-1.99242120838882,-1.9898706637087,-99.9,0,0
3_2,-1.99216172383483,-1.99318330708172,-1.99244059667851,-1.99253310683954,0,12.0052882257303
3_3,-1.99151418245704,-1.99161410783218,-1.99222045135914,-1.99185085345459,0,0
3_4,-1.99191168520654,-1.99214012483231,-1.99227910346269,-1.99206178353271,0,12.0049450865346
3_5,-1.99286642061752,-1.99290775380043,-99.9,-1.99354799400571,0,0
4_1,-1.99272818652815,-1.99370848915671,-1.99452370373198,-99.9,0,0
4_2,-1.99570434604812,-1.99585731601395,-1.99579515096727,-1.99567965851729,0,0
4_3,-1.99260358513733,-1.99292929523214,-1.99334790354461,-1.99496596345219,0,12.0064855985748
4_4,-1.99204049025234,-1.99098989328648,-1.99074737217716,-1.99338814032383,0,0
4_5,-1.98818956973432,-1.98930247859148,-99.9,-1.98828123480652,0,12.0065869806925
5_1,-1.99367867474708,-99.9,-1.99426532755995,-99.9,0,0
5_2,-1.99425560940167,-99.9,-1.99442489247142,-1.9945306263945,0,0
5_3,-1.99238443586083,-99.9,-1.99270223471672,-1.99231459325332,0,0
5_4,-1.99128696508852,-99.9,-1.9879746995983,-1.9893431156233,0,12.0092268428028
5_5,-1.98804789636947,-99.9,-99.9,-1.98943406312871,0,0
